Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 02:51:09.157000,81,0 days 00:01:24.785000,77,,,0 days 00:00:21.970000,0 days 00:00:40.944000,0 days 00:00:21.871000,0 days 02:50:06.342000,0 days 02:50:47.286000,0 days 02:51:09.157000,182.0,178.0,257.0,276.0,False,INTERMEDIATE,23.0,True,2,0 days 02:49:44.372000,McLaren,PIA,1,True,2023-05-28 14:50:45.349
0 days 01:03:40.127000,77,,1,0 days 00:14:44.954000,,,0 days 00:00:43.240000,0 days 00:00:21.162000,,0 days 01:03:19.074000,0 days 01:03:40.167000,166.0,179.0,254.0,255.0,False,HARD,1.0,True,1,0 days 01:02:02.950000,Alfa Romeo,BOT,2,False,2023-05-28 13:03:03.927
0 days 01:05:00.148000,77,0 days 00:01:20.021000,2,,,0 days 00:00:21.417000,0 days 00:00:37.271000,0 days 00:00:21.333000,0 days 01:04:01.544000,0 days 01:04:38.815000,0 days 01:05:00.148000,198.0,181.0,256.0,280.0,False,HARD,2.0,True,1,0 days 01:03:40.127000,Alfa Romeo,BOT,1,True,2023-05-28 13:04:41.104
0 days 01:06:20.290000,77,0 days 00:01:20.142000,3,,,0 days 00:00:21.170000,0 days 00:00:37.598000,0 days 00:00:21.374000,0 days 01:05:21.318000,0 days 01:05:58.916000,0 days 01:06:20.290000,189.0,184.0,264.0,282.0,False,HARD,3.0,True,1,0 days 01:05:00.148000,Alfa Romeo,BOT,1,True,2023-05-28 13:06:01.125
0 days 01:07:40.631000,77,0 days 00:01:20.341000,4,,,0 days 00:00:21.160000,0 days 00:00:37.662000,0 days 00:00:21.519000,0 days 01:06:41.450000,0 days 01:07:19.112000,0 days 01:07:40.631000,183.0,182.0,264.0,282.0,False,HARD,4.0,True,1,0 days 01:06:20.290000,Alfa Romeo,BOT,1,True,2023-05-28 13:07:21.267
0 days 01:09:00.653000,77,0 days 00:01:20.022000,5,,,0 days 00:00:21.045000,0 days 00:00:37.895000,0 days 00:00:21.082000,0 days 01:08:01.676000,0 days 01:08:39.571000,0 days 01:09:00.653000,192.0,183.0,264.0,283.0,False,HARD,5.0,True,1,0 days 01:07:40.631000,Alfa Romeo,BOT,1,True,2023-05-28 13:08:41.608
0 days 01:10:19.818000,77,0 days 00:01:19.165000,6,,,0 days 00:00:20.838000,0 days 00:00:37.433000,0 days 00:00:20.894000,0 days 01:09:21.491000,0 days 01:09:58.924000,0 days 01:10:19.818000,191.0,183.0,264.0,282.0,False,HARD,6.0,True,1,0 days 01:09:00.653000,Alfa Romeo,BOT,1,True,2023-05-28 13:10:01.630
0 days 01:11:38.985000,77,0 days 00:01:19.167000,7,,,0 days 00:00:20.875000,0 days 00:00:37.286000,0 days 00:00:21.006000,0 days 01:10:40.693000,0 days 01:11:17.979000,0 days 01:11:38.985000,186.0,184.0,263.0,281.0,False,HARD,7.0,True,1,0 days 01:10:19.818000,Alfa Romeo,BOT,1,True,2023-05-28 13:11:20.795
0 days 01:12:57.759000,77,0 days 00:01:18.774000,8,,,0 days 00:00:20.672000,0 days 00:00:37.254000,0 days 00:00:20.848000,0 days 01:11:59.657000,0 days 01:12:36.911000,0 days 01:12:57.759000,185.0,187.0,264.0,281.0,False,HARD,8.0,True,1,0 days 01:11:38.985000,Alfa Romeo,BOT,1,True,2023-05-28 13:12:39.962
0 days 01:14:16.766000,77,0 days 00:01:19.007000,9,,,0 days 00:00:20.773000,0 days 00:00:37.330000,0 days 00:00:20.904000,0 days 01:13:18.532000,0 days 01:13:55.862000,0 days 01:14:16.766000,186.0,184.0,264.0,281.0,False,HARD,9.0,True,1,0 days 01:12:57.759000,Alfa Romeo,BOT,1,True,2023-05-28 13:13:58.736
0 days 01:15:36.293000,77,0 days 00:01:19.527000,10,,,0 days 00:00:20.965000,0 days 00:00:37.491000,0 days 00:00:21.071000,0 days 01:14:37.731000,0 days 01:15:15.222000,0 days 01:15:36.293000,182.0,185.0,264.0,281.0,False,HARD,10.0,True,1,0 days 01:14:16.766000,Alfa Romeo,BOT,1,True,2023-05-28 13:15:17.743
0 days 01:16:55.673000,77,0 days 00:01:19.380000,11,,,0 days 00:00:20.857000,0 days 00:00:37.552000,0 days 00:00:20.971000,0 days 01:15:57.150000,0 days 01:16:34.702000,0 days 01:16:55.673000,187.0,182.0,257.0,281.0,False,HARD,11.0,True,1,0 days 01:15:36.293000,Alfa Romeo,BOT,2,True,2023-05-28 13:16:37.270
0 days 01:18:15.879000,77,0 days 00:01:20.206000,12,,,0 days 00:00:21.899000,0 days 00:00:37.187000,0 days 00:00:21.120000,0 days 01:17:17.572000,0 days 01:17:54.759000,0 days 01:18:15.879000,192.0,186.0,263.0,280.0,False,HARD,12.0,True,1,0 days 01:16:55.673000,Alfa Romeo,BOT,2,True,2023-05-28 13:17:56.650
0 days 01:19:35.390000,77,0 days 00:01:19.511000,13,,,0 days 00:00:21.021000,0 days 00:00:37.503000,0 days 00:00:20.987000,0 days 01:18:36.900000,0 days 01:19:14.403000,0 days 01:19:35.390000,184.0,185.0,264.0,282.0,False,HARD,13.0,True,1,0 days 01:18:15.879000,Alfa Romeo,BOT,1,True,2023-05-28 13:19:16.856
0 days 01:20:55.457000,77,0 days 00:01:20.067000,14,,,0 days 00:00:20.853000,0 days 00:00:37.906000,0 days 00:00:21.308000,0 days 01:19:56.243000,0 days 01:20:34.149000,0 days 01:20:55.457000,183.0,183.0,264.0,286.0,False,HARD,14.0,True,1,0 days 01:19:35.390000,Alfa Romeo,BOT,2,True,2023-05-28 13:20:36.367
0 days 01:22:16.369000,77,0 days 00:01:20.912000,15,,,0 days 00:00:21.126000,0 days 00:00:38.144000,0 days 00:00:21.642000,0 days 01:21:16.583000,0 days 01:21:54.727000,0 days 01:22:16.369000,192.0,181.0,262.0,281.0,False,HARD,15.0,True,1,0 days 01:20:55.457000,Alfa Romeo,BOT,1,True,2023-05-28 13:21:56.434
0 days 01:23:36.849000,77,0 days 00:01:20.480000,16,,,0 days 00:00:21.099000,0 days 00:00:37.978000,0 days 00:00:21.403000,0 days 01:22:37.468000,0 days 01:23:15.446000,0 days 01:23:36.849000,181.0,182.0,262.0,281.0,False,HARD,16.0,True,1,0 days 01:22:16.369000,Alfa Romeo,BOT,1,True,2023-05-28 13:23:17.346
0 days 01:24:57.426000,77,0 days 00:01:20.577000,17,,,0 days 00:00:21.220000,0 days 00:00:37.865000,0 days 00:00:21.492000,0 days 01:23:58.069000,0 days 01:24:35.934000,0 days 01:24:57.426000,190.0,182.0,262.0,281.0,False,HARD,17.0,True,1,0 days 01:23:36.849000,Alfa Romeo,BOT,1,True,2023-05-28 13:24:37.826
0 days 01:26:16.190000,77,0 days 00:01:18.764000,18,,,0 days 00:00:21.155000,0 days 00:00:36.936000,0 days 00:00:20.673000,0 days 01:25:18.581000,0 days 01:25:55.517000,0 days 01:26:16.190000,191.0,188.0,254.0,276.0,False,HARD,18.0,True,1,0 days 01:24:57.426000,Alfa Romeo,BOT,1,True,2023-05-28 13:25:58.403
0 days 01:27:34.014000,77,0 days 00:01:17.824000,19,,,0 days 00:00:20.221000,0 days 00:00:36.608000,0 days 00:00:20.995000,0 days 01:26:36.411000,0 days 01:27:13.019000,0 days 01:27:34.014000,202.0,188.0,254.0,277.0,True,HARD,19.0,True,1,0 days 01:26:16.190000,Alfa Romeo,BOT,1,True,2023-05-28 13:27:17.167
0 days 01:28:52.038000,77,0 days 00:01:18.024000,20,,,0 days 00:00:20.486000,0 days 00:00:36.769000,0 days 00:00:20.769000,0 days 01:27:54.500000,0 days 01:28:31.269000,0 days 01:28:52.038000,203.0,188.0,254.0,277.0,False,HARD,20.0,True,1,0 days 01:27:34.014000,Alfa Romeo,BOT,1,True,2023-05-28 13:28:34.991
0 days 01:30:10.058000,77,,21,,,0 days 00:00:20.389000,0 days 00:00:36.986000,0 days 00:00:20.649000,0 days 01:29:12.515000,0 days 01:29:49.530000,0 days 01:30:10.171000,201.0,187.0,255.0,278.0,False,HARD,21.0,True,1,0 days 01:28:52.038000,Alfa Romeo,BOT,1,False,2023-05-28 13:29:53.015
0 days 01:31:28.318000,77,0 days 00:01:18.260000,22,,,0 days 00:00:20.484000,0 days 00:00:37.011000,0 days 00:00:20.765000,0 days 01:30:30.542000,0 days 01:31:07.553000,0 days 01:31:28.318000,202.0,187.0,256.0,278.0,False,HARD,22.0,True,1,0 days 01:30:10.058000,Alfa Romeo,BOT,1,True,2023-05-28 13:31:11.035
0 days 01:32:47.055000,77,0 days 00:01:18.737000,23,,,0 days 00:00:20.481000,0 days 00:00:37.336000,0 days 00:00:20.920000,0 days 01:31:48.799000,0 days 01:32:26.135000,0 days 01:32:47.055000,194.0,184.0,262.0,280.0,False,HARD,23.0,True,1,0 days 01:31:28.318000,Alfa Romeo,BOT,1,True,2023-05-28 13:32:29.295
0 days 01:34:07.123000,77,0 days 00:01:20.068000,24,,,0 days 00:00:20.778000,0 days 00:00:38.128000,0 days 00:00:21.162000,0 days 01:33:07.833000,0 days 01:33:45.961000,0 days 01:34:07.123000,196.0,183.0,263.0,282.0,False,HARD,24.0,True,1,0 days 01:32:47.055000,Alfa Romeo,BOT,1,True,2023-05-28 13:33:48.032
0 days 01:35:27.326000,77,0 days 00:01:20.203000,25,,,0 days 00:00:20.873000,0 days 00:00:38.047000,0 days 00:00:21.283000,0 days 01:34:27.996000,0 days 01:35:06.043000,0 days 01:35:27.326000,182.0,184.0,263.0,281.0,False,HARD,25.0,True,1,0 days 01:34:07.123000,Alfa Romeo,BOT,1,True,2023-05-28 13:35:08.100
0 days 01:36:47.548000,77,0 days 00:01:20.222000,26,,,0 days 00:00:21.049000,0 days 00:00:37.859000,0 days 00:00:21.314000,0 days 01:35:48.375000,0 days 01:36:26.234000,0 days 01:36:47.548000,185.0,182.0,263.0,280.0,False,HARD,26.0,True,1,0 days 01:35:27.326000,Alfa Romeo,BOT,1,True,2023-05-28 13:36:28.303
0 days 01:38:07.710000,77,0 days 00:01:20.162000,27,,,0 days 00:00:20.969000,0 days 00:00:37.989000,0 days 00:00:21.204000,0 days 01:37:08.517000,0 days 01:37:46.506000,0 days 01:38:07.710000,195.0,184.0,262.0,280.0,False,HARD,27.0,True,1,0 days 01:36:47.548000,Alfa Romeo,BOT,1,True,2023-05-28 13:37:48.525
0 days 01:39:27.563000,77,0 days 00:01:19.853000,28,,,0 days 00:00:20.755000,0 days 00:00:38.087000,0 days 00:00:21.011000,0 days 01:38:28.465000,0 days 01:39:06.552000,0 days 01:39:27.563000,183.0,183.0,263.0,280.0,False,HARD,28.0,True,1,0 days 01:38:07.710000,Alfa Romeo,BOT,1,True,2023-05-28 13:39:08.687
0 days 01:40:47.771000,77,0 days 00:01:20.208000,29,,,0 days 00:00:20.809000,0 days 00:00:38.280000,0 days 00:00:21.119000,0 days 01:39:48.372000,0 days 01:40:26.652000,0 days 01:40:47.771000,187.0,183.0,262.0,280.0,False,HARD,29.0,True,1,0 days 01:39:27.563000,Alfa Romeo,BOT,1,True,2023-05-28 13:40:28.540
0 days 01:42:07.164000,77,0 days 00:01:19.393000,30,,,0 days 00:00:20.914000,0 days 00:00:37.516000,0 days 00:00:20.963000,0 days 01:41:08.685000,0 days 01:41:46.201000,0 days 01:42:07.164000,190.0,185.0,262.0,279.0,False,HARD,30.0,True,1,0 days 01:40:47.771000,Alfa Romeo,BOT,1,True,2023-05-28 13:41:48.748
0 days 01:43:26.185000,77,0 days 00:01:19.021000,31,,,0 days 00:00:20.735000,0 days 00:00:37.456000,0 days 00:00:20.830000,0 days 01:42:27.899000,0 days 01:43:05.355000,0 days 01:43:26.185000,194.0,184.0,263.0,279.0,False,HARD,31.0,True,1,0 days 01:42:07.164000,Alfa Romeo,BOT,1,True,2023-05-28 13:43:08.141
0 days 01:44:45.655000,77,0 days 00:01:19.470000,32,,,0 days 00:00:20.772000,0 days 00:00:37.696000,0 days 00:00:21.002000,0 days 01:43:46.957000,0 days 01:44:24.653000,0 days 01:44:45.655000,191.0,187.0,255.0,279.0,False,HARD,32.0,True,1,0 days 01:43:26.185000,Alfa Romeo,BOT,1,True,2023-05-28 13:44:27.162
0 days 01:46:04.310000,77,0 days 00:01:18.655000,33,,,0 days 00:00:20.474000,0 days 00:00:37.270000,0 days 00:00:20.911000,0 days 01:45:06.129000,0 days 01:45:43.399000,0 days 01:46:04.310000,199.0,187.0,262.0,278.0,False,HARD,33.0,True,1,0 days 01:44:45.655000,Alfa Romeo,BOT,1,True,2023-05-28 13:45:46.632
0 days 01:47:24.536000,77,0 days 00:01:20.226000,34,,,0 days 00:00:20.527000,0 days 00:00:39.061000,0 days 00:00:20.638000,0 days 01:46:24.837000,0 days 01:47:03.898000,0 days 01:47:24.536000,193.0,189.0,264.0,275.0,False,HARD,34.0,True,1,0 days 01:46:04.310000,Alfa Romeo,BOT,1,True,2023-05-28 13:47:05.287
0 days 01:48:44.425000,77,0 days 00:01:19.889000,35,,,0 days 00:00:20.548000,0 days 00:00:38.470000,0 days 00:00:20.871000,0 days 01:47:45.084000,0 days 01:48:23.554000,0 days 01:48:44.425000,177.0,187.0,264.0,280.0,False,HARD,35.0,True,1,0 days 01:47:24.536000,Alfa Romeo,BOT,1,True,2023-05-28 13:48:25.513
0 days 01:50:03.564000,77,0 days 00:01:19.139000,36,,,0 days 00:00:20.543000,0 days 00:00:37.536000,0 days 00:00:21.060000,0 days 01:49:04.968000,0 days 01:49:42.504000,0 days 01:50:03.564000,197.0,184.0,263.0,281.0,False,HARD,36.0,True,1,0 days 01:48:44.425000,Alfa Romeo,BOT,1,True,2023-05-28 13:49:45.402
0 days 01:51:22.676000,77,0 days 00:01:19.112000,37,,,0 days 00:00:20.713000,0 days 00:00:37.495000,0 days 00:00:20.904000,0 days 01:50:24.277000,0 days 01:51:01.772000,0 days 01:51:22.676000,193.0,183.0,263.0,280.0,False,HARD,37.0,True,1,0 days 01:50:03.564000,Alfa Romeo,BOT,1,True,2023-05-28 13:51:04.541
0 days 01:52:42.746000,77,0 days 00:01:20.070000,38,,,0 days 00:00:20.627000,0 days 00:00:38.695000,0 days 00:00:20.748000,0 days 01:51:43.303000,0 days 01:52:21.998000,0 days 01:52:42.746000,197.0,187.0,265.0,276.0,False,HARD,38.0,True,1,0 days 01:51:22.676000,Alfa Romeo,BOT,1,True,2023-05-28 13:52:23.653
0 days 01:54:01.622000,77,0 days 00:01:18.876000,39,,,0 days 00:00:20.393000,0 days 00:00:37.401000,0 days 00:00:21.082000,0 days 01:53:03.139000,0 days 01:53:40.540000,0 days 01:54:01.622000,194.0,187.0,264.0,281.0,False,HARD,39.0,True,1,0 days 01:52:42.746000,Alfa Romeo,BOT,1,True,2023-05-28 13:53:43.723
0 days 01:55:20.590000,77,0 days 00:01:18.968000,40,,,0 days 00:00:20.594000,0 days 00:00:37.231000,0 days 00:00:21.143000,0 days 01:54:22.216000,0 days 01:54:59.447000,0 days 01:55:20.590000,,189.0,256.0,280.0,False,HARD,40.0,True,1,0 days 01:54:01.622000,Alfa Romeo,BOT,1,True,2023-05-28 13:55:02.599
0 days 01:56:39.296000,77,0 days 00:01:18.706000,41,,,0 days 00:00:20.497000,0 days 00:00:37.348000,0 days 00:00:20.861000,0 days 01:55:41.087000,0 days 01:56:18.435000,0 days 01:56:39.296000,197.0,187.0,256.0,280.0,False,HARD,41.0,True,1,0 days 01:55:20.590000,Alfa Romeo,BOT,1,True,2023-05-28 13:56:21.567
0 days 01:57:57.731000,77,0 days 00:01:18.435000,42,,,0 days 00:00:20.333000,0 days 00:00:37.287000,0 days 00:00:20.815000,0 days 01:56:59.629000,0 days 01:57:36.916000,0 days 01:57:57.731000,,185.0,256.0,279.0,False,HARD,42.0,True,1,0 days 01:56:39.296000,Alfa Romeo,BOT,1,True,2023-05-28 13:57:40.273
0 days 01:59:16.416000,77,0 days 00:01:18.685000,43,,,0 days 00:00:20.646000,0 days 00:00:37.115000,0 days 00:00:20.924000,0 days 01:58:18.377000,0 days 01:58:55.492000,0 days 01:59:16.416000,202.0,187.0,255.0,278.0,False,HARD,43.0,True,1,0 days 01:57:57.731000,Alfa Romeo,BOT,1,True,2023-05-28 13:58:58.708
0 days 02:00:35.022000,77,0 days 00:01:18.606000,44,,,0 days 00:00:20.452000,0 days 00:00:37.319000,0 days 00:00:20.835000,0 days 01:59:36.868000,0 days 02:00:14.187000,0 days 02:00:35.022000,201.0,187.0,255.0,277.0,False,HARD,44.0,True,1,0 days 01:59:16.416000,Alfa Romeo,BOT,1,True,2023-05-28 14:00:17.393
0 days 02:01:53.224000,77,0 days 00:01:18.202000,45,,,0 days 00:00:20.381000,0 days 00:00:37.061000,0 days 00:00:20.760000,0 days 02:00:55.403000,0 days 02:01:32.464000,0 days 02:01:53.224000,202.0,187.0,255.0,277.0,False,HARD,45.0,True,1,0 days 02:00:35.022000,Alfa Romeo,BOT,1,True,2023-05-28 14:01:35.999
0 days 02:03:11.377000,77,0 days 00:01:18.153000,46,,,0 days 00:00:20.348000,0 days 00:00:37.053000,0 days 00:00:20.752000,0 days 02:02:13.572000,0 days 02:02:50.625000,0 days 02:03:11.377000,200.0,187.0,255.0,277.0,False,HARD,46.0,True,1,0 days 02:01:53.224000,Alfa Romeo,BOT,1,True,2023-05-28 14:02:54.201
0 days 02:04:29.720000,77,0 days 00:01:18.343000,47,,,0 days 00:00:20.359000,0 days 00:00:37.171000,0 days 00:00:20.813000,0 days 02:03:31.736000,0 days 02:04:08.907000,0 days 02:04:29.720000,,189.0,255.0,277.0,False,HARD,47.0,True,1,0 days 02:03:11.377000,Alfa Romeo,BOT,1,True,2023-05-28 14:04:12.354
0 days 02:05:47.871000,77,0 days 00:01:18.151000,48,,,0 days 00:00:20.322000,0 days 00:00:37.073000,0 days 00:00:20.756000,0 days 02:04:50.042000,0 days 02:05:27.115000,0 days 02:05:47.871000,204.0,188.0,255.0,277.0,False,HARD,48.0,True,1,0 days 02:04:29.720000,Alfa Romeo,BOT,1,True,2023-05-28 14:05:30.697
0 days 02:07:06.254000,77,0 days 00:01:18.383000,49,,,0 days 00:00:20.389000,0 days 00:00:37.274000,0 days 00:00:20.720000,0 days 02:06:08.260000,0 days 02:06:45.534000,0 days 02:07:06.254000,200.0,187.0,255.0,277.0,False,HARD,49.0,True,1,0 days 02:05:47.871000,Alfa Romeo,BOT,1,True,2023-05-28 14:06:48.848
0 days 02:08:25.958000,77,0 days 00:01:19.704000,50,,,0 days 00:00:20.327000,0 days 00:00:38.203000,0 days 00:00:21.174000,0 days 02:07:26.581000,0 days 02:08:04.784000,0 days 02:08:25.958000,201.0,182.0,255.0,273.0,False,HARD,50.0,True,1,0 days 02:07:06.254000,Alfa Romeo,BOT,1,True,2023-05-28 14:08:07.231
0 days 02:10:15.544000,77,0 days 00:01:49.586000,51,,0 days 02:09:45.894000,0 days 00:00:21.104000,0 days 00:00:43.040000,0 days 00:00:45.442000,0 days 02:08:47.062000,0 days 02:09:30.102000,0 days 02:10:15.544000,183.0,161.0,,261.0,False,HARD,51.0,True,1,0 days 02:08:25.958000,Alfa Romeo,BOT,1,False,2023-05-28 14:09:26.935
0 days 02:11:47.698000,77,0 days 00:01:32.154000,52,0 days 02:10:16.268000,,0 days 00:00:25.688000,0 days 00:00:43.126000,0 days 00:00:23.340000,0 days 02:10:41.232000,0 days 02:11:24.358000,0 days 02:11:47.698000,155.0,162.0,262.0,267.0,False,INTERMEDIATE,1.0,True,2,0 days 02:10:15.544000,Alfa Romeo,BOT,1,False,2023-05-28 14:11:16.521
0 days 02:13:20.418000,77,0 days 00:01:32.720000,53,,,0 days 00:00:23.859000,0 days 00:00:45.543000,0 days 00:00:23.318000,0 days 02:12:11.557000,0 days 02:12:57.100000,0 days 02:13:20.418000,137.0,148.0,254.0,262.0,False,INTERMEDIATE,2.0,True,2,0 days 02:11:47.698000,Alfa Romeo,BOT,1,True,2023-05-28 14:12:48.675
0 days 02:14:59.165000,77,0 days 00:01:38.747000,54,,,0 days 00:00:24.529000,0 days 00:00:49.612000,0 days 00:00:24.606000,0 days 02:13:44.947000,0 days 02:14:34.559000,0 days 02:14:59.165000,131.0,149.0,251.0,252.0,False,INTERMEDIATE,3.0,True,2,0 days 02:13:20.418000,Alfa Romeo,BOT,2,True,2023-05-28 14:14:21.395
0 days 02:16:42.792000,77,0 days 00:01:43.627000,55,,,0 days 00:00:29.054000,0 days 00:00:48.364000,0 days 00:00:26.209000,0 days 02:15:28.219000,0 days 02:16:16.583000,0 days 02:16:42.792000,130.0,139.0,236.0,262.0,False,INTERMEDIATE,4.0,True,2,0 days 02:14:59.165000,Alfa Romeo,BOT,2,True,2023-05-28 14:16:00.142
0 days 02:18:22.820000,77,0 days 00:01:40.028000,56,,,0 days 00:00:26.382000,0 days 00:00:47.751000,0 days 00:00:25.895000,0 days 02:17:09.174000,0 days 02:17:56.925000,0 days 02:18:22.820000,131.0,128.0,250.0,265.0,False,INTERMEDIATE,5.0,True,2,0 days 02:16:42.792000,Alfa Romeo,BOT,1,True,2023-05-28 14:17:43.769
0 days 02:20:03.222000,77,0 days 00:01:40.402000,57,,,0 days 00:00:26.608000,0 days 00:00:47.749000,0 days 00:00:26.045000,0 days 02:18:49.428000,0 days 02:19:37.177000,0 days 02:20:03.222000,,133.0,250.0,259.0,False,INTERMEDIATE,6.0,True,2,0 days 02:18:22.820000,Alfa Romeo,BOT,2,True,2023-05-28 14:19:23.797
0 days 02:21:46.174000,77,0 days 00:01:42.952000,58,,,0 days 00:00:27.706000,0 days 00:00:48.507000,0 days 00:00:26.739000,0 days 02:20:30.928000,0 days 02:21:19.435000,0 days 02:21:46.174000,130.0,128.0,248.0,252.0,False,INTERMEDIATE,7.0,True,2,0 days 02:20:03.222000,Alfa Romeo,BOT,2,True,2023-05-28 14:21:04.199
0 days 02:23:28.796000,77,0 days 00:01:42.622000,59,,,0 days 00:00:27.939000,0 days 00:00:48.458000,0 days 00:00:26.225000,0 days 02:22:14.113000,0 days 02:23:02.571000,0 days 02:23:28.796000,125.0,132.0,246.0,251.0,False,INTERMEDIATE,8.0,True,2,0 days 02:21:46.174000,Alfa Romeo,BOT,2,True,2023-05-28 14:22:47.151
0 days 02:25:10.722000,77,0 days 00:01:41.926000,60,,,0 days 00:00:27.527000,0 days 00:00:48.281000,0 days 00:00:26.118000,0 days 02:23:56.323000,0 days 02:24:44.604000,0 days 02:25:10.722000,136.0,125.0,250.0,258.0,False,INTERMEDIATE,9.0,True,2,0 days 02:23:28.796000,Alfa Romeo,BOT,2,True,2023-05-28 14:24:29.773
0 days 02:26:50.818000,77,0 days 00:01:40.096000,61,,,0 days 00:00:27.163000,0 days 00:00:47.157000,0 days 00:00:25.776000,0 days 02:25:37.885000,0 days 02:26:25.042000,0 days 02:26:50.818000,138.0,132.0,251.0,261.0,False,INTERMEDIATE,10.0,True,2,0 days 02:25:10.722000,Alfa Romeo,BOT,1,True,2023-05-28 14:26:11.699
0 days 02:28:30.395000,77,0 days 00:01:39.577000,62,,,0 days 00:00:26.379000,0 days 00:00:47.244000,0 days 00:00:25.954000,0 days 02:27:17.197000,0 days 02:28:04.441000,0 days 02:28:30.395000,,131.0,250.0,263.0,False,INTERMEDIATE,11.0,True,2,0 days 02:26:50.818000,Alfa Romeo,BOT,1,True,2023-05-28 14:27:51.795
0 days 02:30:09.632000,77,0 days 00:01:39.237000,63,,,0 days 00:00:26.147000,0 days 00:00:47.093000,0 days 00:00:25.997000,0 days 02:28:56.542000,0 days 02:29:43.635000,0 days 02:30:09.632000,144.0,132.0,252.0,264.0,False,INTERMEDIATE,12.0,True,2,0 days 02:28:30.395000,Alfa Romeo,BOT,1,True,2023-05-28 14:29:31.372
0 days 02:31:47.091000,77,0 days 00:01:37.459000,64,,,0 days 00:00:25.976000,0 days 00:00:46.758000,0 days 00:00:24.725000,0 days 02:30:35.608000,0 days 02:31:22.366000,0 days 02:31:47.091000,147.0,142.0,252.0,266.0,False,INTERMEDIATE,13.0,True,2,0 days 02:30:09.632000,Alfa Romeo,BOT,1,True,2023-05-28 14:31:10.609
0 days 02:33:23.531000,77,0 days 00:01:36.440000,65,,,0 days 00:00:25.951000,0 days 00:00:46.566000,0 days 00:00:23.923000,0 days 02:32:13.042000,0 days 02:32:59.608000,0 days 02:33:23.531000,152.0,137.0,255.0,268.0,False,INTERMEDIATE,14.0,True,2,0 days 02:31:47.091000,Alfa Romeo,BOT,1,True,2023-05-28 14:32:48.068
0 days 02:34:58.579000,77,0 days 00:01:35.048000,66,,,0 days 00:00:25.389000,0 days 00:00:45.979000,0 days 00:00:23.680000,0 days 02:33:48.920000,0 days 02:34:34.899000,0 days 02:34:58.579000,144.0,136.0,256.0,263.0,False,INTERMEDIATE,15.0,True,2,0 days 02:33:23.531000,Alfa Romeo,BOT,1,True,2023-05-28 14:34:24.508
0 days 02:36:33.656000,77,0 days 00:01:35.077000,67,,,0 days 00:00:25.353000,0 days 00:00:46.126000,0 days 00:00:23.598000,0 days 02:35:23.932000,0 days 02:36:10.058000,0 days 02:36:33.656000,146.0,137.0,257.0,268.0,False,INTERMEDIATE,16.0,True,2,0 days 02:34:58.579000,Alfa Romeo,BOT,1,True,2023-05-28 14:35:59.556
0 days 02:38:07.694000,77,0 days 00:01:34.038000,68,,,0 days 00:00:25.934000,0 days 00:00:45.436000,0 days 00:00:22.668000,0 days 02:36:59.590000,0 days 02:37:45.026000,0 days 02:38:07.694000,152.0,145.0,256.0,264.0,False,INTERMEDIATE,17.0,True,2,0 days 02:36:33.656000,Alfa Romeo,BOT,2,True,2023-05-28 14:37:34.633
0 days 02:39:38.460000,77,0 days 00:01:30.766000,69,,,0 days 00:00:24.500000,0 days 00:00:43.901000,0 days 00:00:22.365000,0 days 02:38:32.194000,0 days 02:39:16.095000,0 days 02:39:38.460000,156.0,154.0,255.0,271.0,False,INTERMEDIATE,18.0,True,2,0 days 02:38:07.694000,Alfa Romeo,BOT,1,True,2023-05-28 14:39:08.671
0 days 02:41:10.955000,77,0 days 00:01:32.495000,70,,,0 days 00:00:24.739000,0 days 00:00:44.728000,0 days 00:00:23.028000,0 days 02:40:03.199000,0 days 02:40:47.927000,0 days 02:41:10.955000,154.0,158.0,256.0,261.0,False,INTERMEDIATE,19.0,True,2,0 days 02:39:38.460000,Alfa Romeo,BOT,1,True,2023-05-28 14:40:39.437
0 days 02:42:42.922000,77,0 days 00:01:31.967000,71,,,0 days 00:00:23.954000,0 days 00:00:43.861000,0 days 00:00:24.152000,0 days 02:41:34.909000,0 days 02:42:18.770000,0 days 02:42:42.922000,171.0,152.0,231.0,267.0,False,INTERMEDIATE,20.0,True,2,0 days 02:41:10.955000,Alfa Romeo,BOT,1,True,2023-05-28 14:42:11.932
0 days 02:44:14.947000,77,0 days 00:01:32.025000,72,,,0 days 00:00:25.944000,0 days 00:00:44.086000,0 days 00:00:21.995000,0 days 02:43:08.866000,0 days 02:43:52.952000,0 days 02:44:14.947000,150.0,160.0,256.0,268.0,False,INTERMEDIATE,21.0,True,2,0 days 02:42:42.922000,Alfa Romeo,BOT,1,True,2023-05-28 14:43:43.899
0 days 02:45:42.177000,77,0 days 00:01:27.230000,73,,,0 days 00:00:23.101000,0 days 00:00:42.143000,0 days 00:00:21.986000,0 days 02:44:38.048000,0 days 02:45:20.191000,0 days 02:45:42.177000,165.0,173.0,256.0,273.0,False,INTERMEDIATE,22.0,True,2,0 days 02:44:14.947000,Alfa Romeo,BOT,1,True,2023-05-28 14:45:15.924
